,id,author_last,author_first,author,gender,title,year,genre,filename,sentence
121,20104,Cooper,Courtney Ryley,"Cooper, Courtney Ryley",male,The Cross-Cut,1921,novel,PG20104_raw.txt,"The rambling house, with its rickety, old-fashioned furniture--and its memories--was now deserted, except for Robert Fairchild, and he was deserted within it, wandering from room to room, staring at familiar objects with the unfamiliar gaze of one whose vision suddenly has been warned by the visitation of death and the sense of loneliness that it brings."
122,43975,Niven,Frederick,"Niven, Frederick",male,The Lost Cabin Mine,1908,adventure novel,PG43975_raw.txt,"The Lost Cabin Mine, as a name, is familiar to many."
123,28936,Roberts,"Charles G. D., Sir","Roberts, Charles G. D., Sir",male,In the Morning of Time,1922,speculative fiction,PG28936_raw.txt,"It lay apparently afloat on the sluggish, faintly discolored tide--a placid, horse-faced, shovel-nosed head, with bumpy holes for ears and immense round eyes of a somewhat anxious mildness."
124,53812,Reed,Myrtle,"Reed, Myrtle",female,The Book of Clever Beasts,1904,speculative fiction,PG53812_raw.txt,I shall never forget the day I first saw him!
125,24663,Gates,Eleanor,"Gates, Eleanor",female,The Rich Little Poor Boy,1922,young adult,PG24663_raw.txt,"And it was this difference in the matter of age, and, consequently, in the matter of size, that explained why, at first sight, he did not show how thin-bodied he was, but seemed, instead, to be rather a stout little boy."
126,27471,Bassett,Sara Ware,"Bassett, Sara Ware",female,The Wall Between,1920,novel,PG27471_raw.txt,"The Howe and Webster farms adjoined, lying on a sun-flooded, gently sloping New Hampshire hillside."
127,49320,King,Charles,"King, Charles",male,Cadet Days,1894,novel,PG49320_raw.txt,"Pops, there's no use talking; we've simply got to send you to the I'm sure I wish you could, Colonel."
128,2802,Jackson,Helen Hunt,"Jackson, Helen Hunt",female,Ramona,1884,novel,PG2802_raw.txt,The Fates had seemed to combine to put it off.
129,122,Hardy,Thomas,"Hardy, Thomas",male,The Return of the Native,1878,novel,PG122_raw.txt,"A Saturday afternoon in November was approaching the time of twilight,
and the vast tract of unenclosed wild known as Egdon Heath embrowned
itself moment by moment."
130,45623,Zangwill,Israel,"Zangwill, Israel",male,The Old Maids' Club,1892,satire,PG45623_raw.txt,THE Old Maids' Club was founded by Lillie Dulcimer in her sweet seventeenth year.
131,40640,Barclay,Florence L. (Florence Louisa),"Barclay, Florence L. (Florence Louisa)",female,The Following of the Star,1911,novel,PG40640_raw.txt,"Right There David Rivers closed his Bible suddenly, slipped it into the inner pocket of his coat, and, leaning back in his armchair, relaxed the tension at which he had been sitting while he mentally put his thoughts into terse and forcible phraseology."
132,35393,Tracy,Louis,"Tracy, Louis",male,The Revellers,1917,novel,PG35393_raw.txt,"And the king was much moved, and went up to the chamber over the gate, and wept: and as he went, thus he said, O my son Absalom, my son, my son Absalom!"
133,1056,London,Jack,"London, Jack",male,Martin Eden,1909,biographical fiction,PG1056_raw.txt,"The one opened the door with a latch-key and went in, followed by a young fellow who awkwardly removed his cap."
134,28244,Chambers,Robert W. (Robert William),"Chambers, Robert W. (Robert William)",male,The Gay Rebellion,1913,science fiction,PG28244_raw.txt,"'Presently,' she said."""
135,51468,Gibbs,George,"Gibbs, George",male,The Love of Monsieur,1903,adventure novel,PG51468_raw.txt,Captain Cornbury paused to kindle his tobago.
136,33913,Wells,H. G. (Herbert George),"Wells, H. G. (Herbert George)",male,The Wonderful Visit,1895,speculative fiction,PG33913_raw.txt,"On the Night of the Strange Bird, many people at Sidderton (and some nearer) saw a Glare on the Sidderford moor."
137,22781,McGibeny,Donald,"McGibeny, Donald",male,32 Caliber,1920,novel,PG22781_raw.txt,"I was in the locker-room of the country-club, getting dressed after the best afternoon of golf I had ever had."
138,30298,Hough,Emerson,"Hough, Emerson",male,The Magnificent Adventure,1916,biographical fiction,PG30298_raw.txt,"A woman, tall, somewhat angular, dark of hair and eye, strong of features--a woman now approaching middle age--sat looking out over the long, tree-clad slopes that ran down from the gallery front of the mansion house to the gate at the distant roadway."
139,20193,Feehan,Mary Edward,"Feehan, Mary Edward",female,Mary's Rainbow,1922,young adult,PG20193_raw.txt,"You have grown very fond of your good nurse, haven't you, Mary? ""Indeed I have, Uncle."
140,2226,Kipling,Rudyard,"Kipling, Rudyard",male,Kim,1901,adventure novel,PG2226_raw.txt,O ye who tread the Narrow Way Be gentle when “the heathen” pray To Buddha at Kamakura!
141,27924,Dickens,Charles,"Dickens, Charles",male,Mugby Junction,1866,novel,PG27924_raw.txt,“Guard! What place is this?”
142,29644,Birmingham,George A.,"Birmingham, George A.",male,The Island Mystery,1918,novel,PG29644_raw.txt,In 1914 there were not twenty men in England who had ever heard of the island of Salissa.
143,6627,Roe,Edward Payson,"Roe, Edward Payson",male,Barriers Burned Away,1882,historical novel,PG6627_raw.txt,From its long sweep over the unbroken prairie a heavier blast than usual shook the slight frame house.
144,27780,Stevenson,Robert Louis,"Stevenson, Robert Louis",male,Treasure Island,1883,novel,PG27780_raw.txt,"Squire Trelawney, Doctor Livesey, and the rest of these gentlemen having asked me to write down the whole particulars about Treasure Island, from the beginning to the end, keeping nothing back but the bearings of the island, and that only because there is still treasure not yet lifted, I take up my pen in the year of grace 17--, and go back to the time when my father kept the ""Admiral Benbow"" Inn, and the brown old seaman, with the saber cut, first took up his lodging under our roof."
145,1661,Doyle,Arthur Conan,"Doyle, Arthur Conan",male,The Adventures of Sherlock Holmes,1892,crime novel,PG1661_raw.txt,I have seldom heard him mention her under any other name.
146,37591,Thorne,Guy,"Thorne, Guy",male,Chance in Chains,1914,novel,PG37591_raw.txt,"In the great glass-roofed hall of the Mont Parnasse Central Power Station blue-bloused workmen moved quietly over the shining floors of white concrete, pausing now and then by this or that purring, spitting monster, scrutinising the whirring, glittering copper drums, listening with experienced ears for the slightest variation in the deep wasp-like hum, touching a lever here, adjusting a screw there, or oiling a bearing with tin cans beaked like a snipe."
147,41126,Casey,"Terence, Casey, Patrick","Casey, Terence, Casey, Patrick",male,The Wolf Cub,1918,novel,PG41126_raw.txt,"When Jacinto Quesada was yet a very little Spaniard, his father kissed him upon both cheeks and upon the brow, and went away on an enterprise of forlorn desperation."
148,35866,Titus,Harold,"Titus, Harold",male,"""I Conquered""",1916,novel,PG35866_raw.txt,Danny Lenox wanted a drink.
149,133,Frederic,Harold,"Frederic, Harold",male,The Damnation of Theron Ware,1896,novel,PG133_raw.txt,No such throng had ever before been seen in the building during all its eight years of existence.
150,38341,Lyman,Olin L. (Olin Linus),"Lyman, Olin L. (Olin Linus)",male,The Lash,1909,novel,PG38341_raw.txt,The speaker paused for a moment to pass his handkerchief over his fevered brow.
151,16823,Evans,Caradoc,"Evans, Caradoc",male,My Neighbors,1920,novel,PG16823_raw.txt,He comes to deliver us a sermon we shall have made a hole in the roof and taken down a wall.
152,40067,Mears,James R.,"Mears, James R.",male,The Iron Boys on the Ore Boats,1913,young adult,PG40067_raw.txt,WHAT are we to do?
153,1342,Austen,Jane,"Austen, Jane",female,Pride and Prejudice,1813,novel,PG1342_raw.txt,"It is a truth universally acknowledged, that a single man in possession of a good fortune must be in want of a wife."
154,30618,Harris,Credo Fitch,"Harris, Credo Fitch",unknown,Wings of the Wind,1920,novel,PG30618_raw.txt,"At last out of khaki, and dressed in conventional evening clothes, I felt as if I were indeed writing the first words of another story on the unmarred page of the incoming year."
155,4398,Smith,Francis Hopkinson,"Smith, Francis Hopkinson",male,The Tides of Barnegat,1917,novel,PG4398_raw.txt,"One lovely spring morning--and this story begins on a spring morning some fifty years or more ago--a joy of a morning that made one glad to be alive, when the radiant sunshine had turned the ribbon of a road that ran from Warehold village to Barnegat Light and the sea to satin, the wide marshes to velvet, and the belts of stunted pines to bands of purple--on this spring morning, then, Martha Sands, the Cobdens' nurse, was out with her dog Meg."
156,35146,Hume,Fergus,"Hume, Fergus",male,The Solitary Farm,1909,crime novel,PG35146_raw.txt,"S' y' want t' merry m' gel, Bella! remarked Captain Huxham, rubbing his stout knees slowly, and repeating the exact words of the clerical suitor."
157,34219,Nesbit,E. (Edith),"Nesbit, E. (Edith)",female,The Enchanted Castle,1907,speculative fiction,PG34219_raw.txt,"THERE were three of them--Jerry, Jimmy, and Kathleen."
158,26678,Smith,F. Berkeley (Frank Berkeley),"Smith, F. Berkeley (Frank Berkeley)",male,A Village of Vagabonds,1910,novel,PG26678_raw.txt,"It was in fat Madame Fontaine's little cafe at Bar la Rose, that Norman village by the sea, that I announced my decision."
159,22554,Mighels,Philip Verrill,"Mighels, Philip Verrill",male,As It Was in the Beginning,1912,novel,PG22554_raw.txt,"Grenville was not the type to be readily excited, yet a glow of exceptional brilliance shone in his eyes as he met the searching gaze of his friend, and wondered if Fenton could be jesting."
160,36511,White,Fred M. (Fred Merrick),"White, Fred M. (Fred Merrick)",male,The Weight of the Crown,1904,adventure novel,PG36511_raw.txt,The girl stood there fighting hard to keep back the tears from her eyes.
161,48984,Burgess,Gelett,"Burgess, Gelett",male,The Heart Line,1907,novel,PG48984_raw.txt,"In the year 1877 the Siskiyou House, originally a third-class hotel patronized chiefly by mining men, had fallen into such disrepute that it was scarcely more than a cheap tenement."
162,3785,Henty,G. A. (George Alfred),"Henty, G. A. (George Alfred)",male,In the Reign of Terror,1888,historical novel,PG3785_raw.txt,"This time only a few words are needed, for the story speaks for itself."
163,26233,Richmond,Grace S. (Grace Smith),"Richmond, Grace S. (Grace Smith)",female,The Indifference of Juliet,1905,novel,PG26233_raw.txt,Anthony Robeson glanced about him in a satisfied way at the shaded nook under the low-hanging boughs into which he had guided the boat.
164,35358,Barr,Amelia E.,"Barr, Amelia E.",female,A Song of a Single Note,1902,novel,PG35358_raw.txt,"It was the fourth year of the captivity of New York, and the beleaguered city, in spite of military pomp and display, could not hide the desolations incident to her warlike occupation."
165,53486,Crawford,F. Marion (Francis Marion),"Crawford, F. Marion (Francis Marion)",male,The Three Fates,1891,novel,PG53486_raw.txt,"During five and twenty years he had looked in vain for the development of those qualities in George, which alone, in his opinion, could insure success."
166,37528,Chambers,Robert W. (Robert William),"Chambers, Robert W. (Robert William)",male,Quick Action,1914,novel,PG37528_raw.txt,"There was a new crescent moon in the west which, with the star above it, made an agreeable oriental combination."
167,38747,Bindloss,Harold,"Bindloss, Harold",male,Thrice Armed,1908,novel,PG38747_raw.txt,"It was with somewhat mixed feelings, and a curious little smile in his eyes, that Jim Wheelock stood with a brown hand on the _Tyee_'s wheel as the deep-loaded schooner slid out through Vancouver Narrows before a fresh easterly breeze."
168,37976,Baum,L. Frank (Lyman Frank),"Baum, L. Frank (Lyman Frank)",male,Dot and Tot of Merryland,1901,speculative fiction,PG37976_raw.txt,"You should have seen Dot as she nestled among the cushions of the carriage on her way to the railway station with her father and governess, Miss Bombien."
169,46566,Holt-White,W. (William),"Holt-White, W. (William)",unknown,The Crime Club,1910,crime novel,PG46566_raw.txt,"Hearing the sound of lightly-falling footsteps behind him, Captain Melun ceased his investigations of Sir Paul Westerham's kit-bag and cautiously turned his head."
170,653,Dickens,Charles,"Dickens, Charles",male,The Chimes,1844,novel,PG653_raw.txt,"There are not many people—and as it is desirable that a story-teller and a story-reader should establish a mutual understanding as soon as possible, I beg it to be noticed that I confine this observation neither to young people nor to little people, but extend it to all conditions of people: little and big, young and old: yet growing up, or already growing down again—there are not, I say, many people who would care to sleep in a church."
